credit_card,country_code,card_type,credit_card_info
668967179,DM,diners-club-carte-blanche,"668967179,DM,diners-club-carte-blanche"
948852435,SY,jcb,"948852435,SY,jcb"
950796386,IR,jcb,"950796386,IR,jcb"
416289519,MZ,jcb,"416289519,MZ,jcb"
408276664,JM,jcb,"408276664,JM,jcb"
121746438,TD,jcb,"121746438,TD,jcb"
304833830,SD,americanexpress,"304833830,SD,americanexpress"
795458301,HU,switch,"795458301,HU,switch"
495410474,HU,jcb,"495410474,HU,jcb"
630900477,KZ,switch,"630900477,KZ,switch"
39361676,MM,jcb,"39361676,MM,jcb"
850015908,SE,jcb,"850015908,SE,jcb"
260411648,IQ,maestro,"260411648,IQ,maestro"
732950535,AE,jcb,"732950535,AE,jcb"
649369833,KE,jcb,"649369833,KE,jcb"
486476980,PA,bankcard,"486476980,PA,bankcard"
729276021,ME,jcb,"729276021,ME,jcb"
174213227,MU,maestro,"174213227,MU,maestro"
324156034,GD,jcb,"324156034,GD,jcb"
561924539,ZW,jcb,"561924539,ZW,jcb"
798006861,PE,visa,"798006861,PE,visa"
542915152,MU,switch,"542915152,MU,switch"
732309326,SY,bankcard,"732309326,SY,bankcard"
504847686,KN,switch,"504847686,KN,switch"
161727885,RS,solo,"161727885,RS,solo"
858633379,ME,maestro,"858633379,ME,maestro"
320469010,TT,diners-club-enroute,"320469010,TT,diners-club-enroute"
957136711,AF,jcb,"957136711,AF,jcb"
820186014,HT,jcb,"820186014,HT,jcb"
80231139,RS,americanexpress,"80231139,RS,americanexpress"
86073970,CD,diners-club-enroute,"86073970,CD,diners-club-enroute"
437889464,MX,diners-club-carte-blanche,"437889464,MX,diners-club-carte-blanche"
939789433,FI,jcb,"939789433,FI,jcb"
164088814,CA,diners-club-carte-blanche,"164088814,CA,diners-club-carte-blanche"
710267204,JM,maestro,"710267204,JM,maestro"
658427303,DK,jcb,"658427303,DK,jcb"
554987354,MT,jcb,"554987354,MT,jcb"
31249408,VN,maestro,"31249408,VN,maestro"
605475965,VA,laser,"605475965,VA,laser"
140739912,MY,jcb,"140739912,MY,jcb"
859362853,DM,switch,"859362853,DM,switch"
304779594,CU,jcb,"304779594,CU,jcb"
95925170,BA,switch,"95925170,BA,switch"
406173829,GR,americanexpress,"406173829,GR,americanexpress"
676387006,LR,jcb,"676387006,LR,jcb"
176280383,JM,jcb,"176280383,JM,jcb"
389140747,MC,visa,"389140747,MC,visa"
484650676,LB,mastercard,"484650676,LB,mastercard"
783879214,TM,jcb,"783879214,TM,jcb"
48457318,BW,maestro,"48457318,BW,maestro"
777061066,BA,jcb,"777061066,BA,jcb"
618825874,GE,diners-club-enroute,"618825874,GE,diners-club-enroute"
549092458,NZ,switch,"549092458,NZ,switch"
862816487,TM,mastercard,"862816487,TM,mastercard"
559501216,IN,maestro,"559501216,IN,maestro"
144604340,TO,jcb,"144604340,TO,jcb"
186922171,OM,visa-electron,"186922171,OM,visa-electron"
981848324,JO,mastercard,"981848324,JO,mastercard"
707885149,GH,jcb,"707885149,GH,jcb"
584357215,BW,switch,"584357215,BW,switch"
17152970,DM,jcb,"17152970,DM,jcb"
489495001,SR,jcb,"489495001,SR,jcb"
382852136,TL,jcb,"382852136,TL,jcb"
813211417,MD,jcb,"813211417,MD,jcb"
73756803,UY,jcb,"73756803,UY,jcb"
796196652,VU,mastercard,"796196652,VU,mastercard"
86827387,AD,mastercard,"86827387,AD,mastercard"
176208331,PE,jcb,"176208331,PE,jcb"
11022543,SY,visa,"11022543,SY,visa"
404205888,CV,jcb,"404205888,CV,jcb"
813873753,BI,americanexpress,"813873753,BI,americanexpress"
993568732,NA,diners-club-enroute,"993568732,NA,diners-club-enroute"
30551252,FJ,jcb,"30551252,FJ,jcb"
612148154,SL,mastercard,"612148154,SL,mastercard"
982810386,RO,jcb,"982810386,RO,jcb"
396068185,LA,jcb,"396068185,LA,jcb"
53007153,BF,diners-club-enroute,"53007153,BF,diners-club-enroute"
283772364,CH,jcb,"283772364,CH,jcb"
765903721,NR,visa-electron,"765903721,NR,visa-electron"
927069186,PE,diners-club-enroute,"927069186,PE,diners-club-enroute"
828188743,CU,jcb,"828188743,CU,jcb"
7524794,ES,jcb,"7524794,ES,jcb"
212543221,ZW,diners-club-enroute,"212543221,ZW,diners-club-enroute"
791214069,IN,jcb,"791214069,IN,jcb"
5740464,NP,visa-electron,"5740464,NP,visa-electron"
266214949,UZ,jcb,"266214949,UZ,jcb"
763047437,AE,jcb,"763047437,AE,jcb"
702542429,VA,jcb,"702542429,VA,jcb"
876248929,CF,mastercard,"876248929,CF,mastercard"
383753068,BZ,jcb,"383753068,BZ,jcb"
254962000,KN,jcb,"254962000,KN,jcb"
701920700,TW,jcb,"701920700,TW,jcb"
914752203,SD,china-unionpay,"914752203,SD,china-unionpay"
428432409,AL,jcb,"428432409,AL,jcb"
892507575,CL,visa,"892507575,CL,visa"
613978682,HU,jcb,"613978682,HU,jcb"
945377281,GT,jcb,"945377281,GT,jcb"
887033424,TT,jcb,"887033424,TT,jcb"
936911703,KE,switch,"936911703,KE,switch"
347813888,TZ,mastercard,"347813888,TZ,mastercard"
273062196,GM,jcb,"273062196,GM,jcb"
822406655,NP,laser,"822406655,NP,laser"
336368012,DK,diners-club-enroute,"336368012,DK,diners-club-enroute"
417554843,BZ,jcb,"417554843,BZ,jcb"
374076668,PK,jcb,"374076668,PK,jcb"
650228805,JM,switch,"650228805,JM,switch"
809555666,GH,mastercard,"809555666,GH,mastercard"
759818622,HN,maestro,"759818622,HN,maestro"
55531581,IR,bankcard,"55531581,IR,bankcard"
962504088,FM,jcb,"962504088,FM,jcb"
673833102,SN,laser,"673833102,SN,laser"
926337416,PK,bankcard,"926337416,PK,bankcard"
719453906,BJ,jcb,"719453906,BJ,jcb"
678427304,NE,jcb,"678427304,NE,jcb"
305343157,ML,jcb,"305343157,ML,jcb"
710135065,AF,bankcard,"710135065,AF,bankcard"
881341888,PA,bankcard,"881341888,PA,bankcard"
883224459,KZ,mastercard,"883224459,KZ,mastercard"
287642309,KZ,laser,"287642309,KZ,laser"
148291237,GE,visa,"148291237,GE,visa"
346113551,AT,jcb,"346113551,AT,jcb"
532903013,KP,mastercard,"532903013,KP,mastercard"
239986807,TZ,jcb,"239986807,TZ,jcb"
781293636,BD,diners-club-enroute,"781293636,BD,diners-club-enroute"
893471857,CU,diners-club-enroute,"893471857,CU,diners-club-enroute"
972514684,TZ,jcb,"972514684,TZ,jcb"
974267177,TL,americanexpress,"974267177,TL,americanexpress"
866304183,LC,jcb,"866304183,LC,jcb"
931692795,ML,jcb,"931692795,ML,jcb"
619132290,BG,switch,"619132290,BG,switch"
856594547,MH,china-unionpay,"856594547,MH,china-unionpay"
854083899,BT,jcb,"854083899,BT,jcb"
79211704,JM,mastercard,"79211704,JM,mastercard"
219740086,ZA,jcb,"219740086,ZA,jcb"
196279359,JM,jcb,"196279359,JM,jcb"
647689475,BG,jcb,"647689475,BG,jcb"
317451497,TH,maestro,"317451497,TH,maestro"
369575345,GW,jcb,"369575345,GW,jcb"
148259309,UG,bankcard,"148259309,UG,bankcard"
535424162,TH,jcb,"535424162,TH,jcb"
902961674,IT,mastercard,"902961674,IT,mastercard"
593376827,BJ,visa,"593376827,BJ,visa"
151117312,UZ,jcb,"151117312,UZ,jcb"
327556223,VA,switch,"327556223,VA,switch"
773197412,SY,jcb,"773197412,SY,jcb"
798461109,CM,instapayment,"798461109,CM,instapayment"
367245828,LV,maestro,"367245828,LV,maestro"
566788143,UG,solo,"566788143,UG,solo"
498847567,LK,bankcard,"498847567,LK,bankcard"
20490767,TL,jcb,"20490767,TL,jcb"
878956364,BE,instapayment,"878956364,BE,instapayment"
51337160,EG,americanexpress,"51337160,EG,americanexpress"
817008269,SD,maestro,"817008269,SD,maestro"
162540729,SA,americanexpress,"162540729,SA,americanexpress"
281951115,UG,jcb,"281951115,UG,jcb"
424324765,SV,americanexpress,"424324765,SV,americanexpress"
555818413,BH,visa-electron,"555818413,BH,visa-electron"
981341903,SR,bankcard,"981341903,SR,bankcard"
132750064,BA,jcb,"132750064,BA,jcb"
45620711,EE,jcb,"45620711,EE,jcb"
649469129,GY,diners-club-enroute,"649469129,GY,diners-club-enroute"
465968058,NP,instapayment,"465968058,NP,instapayment"
565552843,ME,maestro,"565552843,ME,maestro"
930274166,DZ,diners-club-enroute,"930274166,DZ,diners-club-enroute"
178084288,NG,americanexpress,"178084288,NG,americanexpress"
665868148,TJ,jcb,"665868148,TJ,jcb"
621136994,CO,visa-electron,"621136994,CO,visa-electron"
701549410,MG,jcb,"701549410,MG,jcb"
370436107,KN,jcb,"370436107,KN,jcb"
503160196,RO,mastercard,"503160196,RO,mastercard"
182315991,TH,jcb,"182315991,TH,jcb"
135229271,NR,maestro,"135229271,NR,maestro"
343933688,BS,visa,"343933688,BS,visa"
585860748,KG,mastercard,"585860748,KG,mastercard"
820813185,GN,jcb,"820813185,GN,jcb"
444527846,FR,jcb,"444527846,FR,jcb"
282652629,ZM,diners-club-carte-blanche,"282652629,ZM,diners-club-carte-blanche"
387688349,CN,switch,"387688349,CN,switch"
390874257,LB,jcb,"390874257,LB,jcb"
163572288,SA,switch,"163572288,SA,switch"
863723268,VU,jcb,"863723268,VU,jcb"
19127940,LU,jcb,"19127940,LU,jcb"
662833052,LS,americanexpress,"662833052,LS,americanexpress"
13435038,ET,jcb,"13435038,ET,jcb"
99351931,SO,switch,"99351931,SO,switch"
815150767,TN,jcb,"815150767,TN,jcb"
613761018,CH,visa,"613761018,CH,visa"
156475115,KM,solo,"156475115,KM,solo"
391655476,NO,jcb,"391655476,NO,jcb"
456103040,GR,jcb,"456103040,GR,jcb"
484526287,PT,jcb,"484526287,PT,jcb"
966631934,MH,diners-club-carte-blanche,"966631934,MH,diners-club-carte-blanche"
58060080,SN,jcb,"58060080,SN,jcb"
8961778,LY,jcb,"8961778,LY,jcb"
490651998,SL,diners-club-enroute,"490651998,SL,diners-club-enroute"
470498934,CU,americanexpress,"470498934,CU,americanexpress"
378880273,UY,americanexpress,"378880273,UY,americanexpress"
851939009,SR,visa-electron,"851939009,SR,visa-electron"
810841626,KZ,americanexpress,"810841626,KZ,americanexpress"
180524103,IR,jcb,"180524103,IR,jcb"
248345615,NL,diners-club-enroute,"248345615,NL,diners-club-enroute"
64356463,VC,jcb,"64356463,VC,jcb"
307113319,GW,americanexpress,"307113319,GW,americanexpress"
227999606,TH,diners-club-enroute,"227999606,TH,diners-club-enroute"
978805433,RO,jcb,"978805433,RO,jcb"
660507277,IN,diners-club-enroute,"660507277,IN,diners-club-enroute"
645259082,CZ,jcb,"645259082,CZ,jcb"
551433689,TJ,jcb,"551433689,TJ,jcb"
451412672,IS,bankcard,"451412672,IS,bankcard"
754988908,JM,jcb,"754988908,JM,jcb"
570788760,AO,americanexpress,"570788760,AO,americanexpress"
735038612,AD,switch,"735038612,AD,switch"
512422600,PS,jcb,"512422600,PS,jcb"
853989190,BR,switch,"853989190,BR,switch"
330888432,LY,jcb,"330888432,LY,jcb"
481826888,ZM,jcb,"481826888,ZM,jcb"
107958413,MW,jcb,"107958413,MW,jcb"
850804683,LS,maestro,"850804683,LS,maestro"
672305963,CU,jcb,"672305963,CU,jcb"
661814883,VE,mastercard,"661814883,VE,mastercard"
545923792,VU,diners-club-carte-blanche,"545923792,VU,diners-club-carte-blanche"
869600098,PG,maestro,"869600098,PG,maestro"
62636205,TJ,jcb,"62636205,TJ,jcb"
26203968,KG,china-unionpay,"26203968,KG,china-unionpay"
718044530,SA,switch,"718044530,SA,switch"
795962414,GA,china-unionpay,"795962414,GA,china-unionpay"
87795471,AZ,jcb,"87795471,AZ,jcb"
390666057,BY,diners-club-carte-blanche,"390666057,BY,diners-club-carte-blanche"
248318332,NO,jcb,"248318332,NO,jcb"
879108405,GH,bankcard,"879108405,GH,bankcard"
571719290,BY,jcb,"571719290,BY,jcb"
288666870,CU,mastercard,"288666870,CU,mastercard"
331266284,NL,visa,"331266284,NL,visa"
75376223,KH,diners-club-enroute,"75376223,KH,diners-club-enroute"
741679384,IQ,diners-club-enroute,"741679384,IQ,diners-club-enroute"
433975257,IE,visa-electron,"433975257,IE,visa-electron"
835991543,UG,jcb,"835991543,UG,jcb"
118480659,PE,jcb,"118480659,PE,jcb"
134621613,JO,bankcard,"134621613,JO,bankcard"
378936066,TM,jcb,"378936066,TM,jcb"
715001070,SE,bankcard,"715001070,SE,bankcard"
946742608,KR,maestro,"946742608,KR,maestro"
973942697,MT,americanexpress,"973942697,MT,americanexpress"
851524358,JO,jcb,"851524358,JO,jcb"
619819736,MG,mastercard,"619819736,MG,mastercard"
318101960,MN,bankcard,"318101960,MN,bankcard"
968476248,AO,diners-club-carte-blanche,"968476248,AO,diners-club-carte-blanche"
126247505,TG,jcb,"126247505,TG,jcb"
403470967,GA,maestro,"403470967,GA,maestro"
749805436,MG,jcb,"749805436,MG,jcb"
173264254,VC,switch,"173264254,VC,switch"
102351492,SY,americanexpress,"102351492,SY,americanexpress"
326051064,DM,diners-club-enroute,"326051064,DM,diners-club-enroute"
790462767,CF,jcb,"790462767,CF,jcb"
454517535,AE,bankcard,"454517535,AE,bankcard"
4347684,SD,jcb,"4347684,SD,jcb"
137681740,IQ,diners-club-enroute,"137681740,IQ,diners-club-enroute"
7753059,PS,americanexpress,"7753059,PS,americanexpress"
645869162,GQ,jcb,"645869162,GQ,jcb"
650606894,CF,diners-club-us-ca,"650606894,CF,diners-club-us-ca"
238674314,SV,jcb,"238674314,SV,jcb"
404338502,BN,jcb,"404338502,BN,jcb"
377844341,SK,jcb,"377844341,SK,jcb"
832562742,NL,jcb,"832562742,NL,jcb"
667607854,BY,switch,"667607854,BY,switch"
701514151,DJ,diners-club-enroute,"701514151,DJ,diners-club-enroute"
529183869,SE,china-unionpay,"529183869,SE,china-unionpay"
385262763,AF,laser,"385262763,AF,laser"
177901425,PT,jcb,"177901425,PT,jcb"
709445202,CV,mastercard,"709445202,CV,mastercard"
685509125,NR,jcb,"685509125,NR,jcb"
915948306,CY,mastercard,"915948306,CY,mastercard"
244290145,LR,jcb,"244290145,LR,jcb"
692004836,VC,jcb,"692004836,VC,jcb"
259671186,NO,laser,"259671186,NO,laser"
949641574,SC,visa-electron,"949641574,SC,visa-electron"
777107216,KE,maestro,"777107216,KE,maestro"
498880578,LS,jcb,"498880578,LS,jcb"
985169433,AR,jcb,"985169433,AR,jcb"
582158351,SZ,solo,"582158351,SZ,solo"
572688542,BH,switch,"572688542,BH,switch"
880737146,US,jcb,"880737146,US,jcb"
959938836,TG,visa-electron,"959938836,TG,visa-electron"
469016825,LT,maestro,"469016825,LT,maestro"
767238528,MG,americanexpress,"767238528,MG,americanexpress"
897168616,KE,laser,"897168616,KE,laser"
602013954,TR,jcb,"602013954,TR,jcb"
363964494,PS,jcb,"363964494,PS,jcb"
355523636,TO,jcb,"355523636,TO,jcb"
373583281,CI,maestro,"373583281,CI,maestro"
377747588,IE,mastercard,"377747588,IE,mastercard"
377202269,JP,mastercard,"377202269,JP,mastercard"
850401902,AG,jcb,"850401902,AG,jcb"
322907824,IS,switch,"322907824,IS,switch"
368152253,AE,americanexpress,"368152253,AE,americanexpress"
6473797,UZ,americanexpress,"6473797,UZ,americanexpress"
278760772,LV,jcb,"278760772,LV,jcb"
751266526,BI,jcb,"751266526,BI,jcb"
474443623,BW,jcb,"474443623,BW,jcb"
887278441,CF,jcb,"887278441,CF,jcb"
802301623,CO,jcb,"802301623,CO,jcb"
815283696,CM,visa,"815283696,CM,visa"
87113387,YE,laser,"87113387,YE,laser"
450363601,ML,visa,"450363601,ML,visa"
883173542,EE,diners-club-enroute,"883173542,EE,diners-club-enroute"
446004955,MR,diners-club-enroute,"446004955,MR,diners-club-enroute"
383030677,GH,jcb,"383030677,GH,jcb"
883160150,ES,mastercard,"883160150,ES,mastercard"
137125031,MD,americanexpress,"137125031,MD,americanexpress"
366600811,KE,jcb,"366600811,KE,jcb"
856604672,EG,maestro,"856604672,EG,maestro"
201007031,MA,jcb,"201007031,MA,jcb"
813508275,RO,mastercard,"813508275,RO,mastercard"
359298087,SI,switch,"359298087,SI,switch"
620999474,IT,mastercard,"620999474,IT,mastercard"
680446320,BD,jcb,"680446320,BD,jcb"
555061060,TL,jcb,"555061060,TL,jcb"
443944123,FJ,switch,"443944123,FJ,switch"
213499253,TV,jcb,"213499253,TV,jcb"
321959567,AL,jcb,"321959567,AL,jcb"
815804367,BE,mastercard,"815804367,BE,mastercard"
607715100,VU,americanexpress,"607715100,VU,americanexpress"
410859401,MA,jcb,"410859401,MA,jcb"
710528261,MU,laser,"710528261,MU,laser"
377560545,VE,jcb,"377560545,VE,jcb"
832467883,MZ,solo,"832467883,MZ,solo"
815379378,CZ,bankcard,"815379378,CZ,bankcard"
352782078,KE,jcb,"352782078,KE,jcb"
466254345,DZ,jcb,"466254345,DZ,jcb"
737616900,DJ,mastercard,"737616900,DJ,mastercard"
291831952,SD,jcb,"291831952,SD,jcb"
154567939,MM,visa-electron,"154567939,MM,visa-electron"
928269801,CF,visa,"928269801,CF,visa"
159356174,BJ,maestro,"159356174,BJ,maestro"
161051333,LI,jcb,"161051333,LI,jcb"
245171760,RW,jcb,"245171760,RW,jcb"
352824458,MK,jcb,"352824458,MK,jcb"
152037424,DK,diners-club-enroute,"152037424,DK,diners-club-enroute"
583290250,BY,americanexpress,"583290250,BY,americanexpress"
317160535,SM,visa-electron,"317160535,SM,visa-electron"
493540193,VE,visa-electron,"493540193,VE,visa-electron"
670239982,PS,jcb,"670239982,PS,jcb"
792081940,ST,jcb,"792081940,ST,jcb"
49268663,MZ,jcb,"49268663,MZ,jcb"
483191449,GQ,jcb,"483191449,GQ,jcb"
816505808,IL,diners-club-enroute,"816505808,IL,diners-club-enroute"
327085962,BH,bankcard,"327085962,BH,bankcard"
108785193,IS,jcb,"108785193,IS,jcb"
455842318,MA,jcb,"455842318,MA,jcb"
661179336,CZ,diners-club-enroute,"661179336,CZ,diners-club-enroute"
647399220,EC,mastercard,"647399220,EC,mastercard"
170331116,CY,jcb,"170331116,CY,jcb"
491953056,PL,jcb,"491953056,PL,jcb"
549550193,RU,diners-club-enroute,"549550193,RU,diners-club-enroute"
801460337,MR,instapayment,"801460337,MR,instapayment"
456901634,BT,maestro,"456901634,BT,maestro"
668816767,JP,maestro,"668816767,JP,maestro"
198191094,AO,visa-electron,"198191094,AO,visa-electron"
127454583,CU,jcb,"127454583,CU,jcb"
984147544,QA,jcb,"984147544,QA,jcb"
246620243,US,mastercard,"246620243,US,mastercard"
977151924,PW,jcb,"977151924,PW,jcb"
642185824,DJ,diners-club-enroute,"642185824,DJ,diners-club-enroute"
490613719,SD,visa-electron,"490613719,SD,visa-electron"
761692022,FM,china-unionpay,"761692022,FM,china-unionpay"
661679477,TG,jcb,"661679477,TG,jcb"
448657460,KW,jcb,"448657460,KW,jcb"
486271729,JO,bankcard,"486271729,JO,bankcard"
190061339,KH,jcb,"190061339,KH,jcb"
784361871,MT,jcb,"784361871,MT,jcb"
38657423,ML,jcb,"38657423,ML,jcb"
385670193,TW,jcb,"385670193,TW,jcb"
211340855,TD,jcb,"211340855,TD,jcb"
501366149,PY,switch,"501366149,PY,switch"
918416796,RW,jcb,"918416796,RW,jcb"
214237897,BS,diners-club-enroute,"214237897,BS,diners-club-enroute"
257609218,ZA,visa-electron,"257609218,ZA,visa-electron"
831802580,BZ,jcb,"831802580,BZ,jcb"
118213729,DK,jcb,"118213729,DK,jcb"
721319520,ZW,americanexpress,"721319520,ZW,americanexpress"
632341980,TZ,americanexpress,"632341980,TZ,americanexpress"
567980774,NI,jcb,"567980774,NI,jcb"
493504026,FI,jcb,"493504026,FI,jcb"
355030283,NP,jcb,"355030283,NP,jcb"
42402145,BO,maestro,"42402145,BO,maestro"
321717199,CR,visa,"321717199,CR,visa"
240076205,ZA,jcb,"240076205,ZA,jcb"
237103973,BG,instapayment,"237103973,BG,instapayment"
568575872,GD,jcb,"568575872,GD,jcb"
387566734,TD,visa-electron,"387566734,TD,visa-electron"
581867115,VA,mastercard,"581867115,VA,mastercard"
818257939,MY,switch,"818257939,MY,switch"
575334802,SV,jcb,"575334802,SV,jcb"
640099639,SG,jcb,"640099639,SG,jcb"
642664428,LU,maestro,"642664428,LU,maestro"
787988097,LC,jcb,"787988097,LC,jcb"
15509245,TW,instapayment,"15509245,TW,instapayment"
79698382,BB,maestro,"79698382,BB,maestro"
688924932,BI,maestro,"688924932,BI,maestro"
272123194,NR,jcb,"272123194,NR,jcb"
751027415,CZ,jcb,"751027415,CZ,jcb"
715325646,BS,instapayment,"715325646,BS,instapayment"
827076181,LC,laser,"827076181,LC,laser"
74618223,GY,switch,"74618223,GY,switch"
810523820,CY,jcb,"810523820,CY,jcb"
794047409,KM,maestro,"794047409,KM,maestro"
588124615,ER,jcb,"588124615,ER,jcb"
750909072,KE,jcb,"750909072,KE,jcb"
522256567,NO,mastercard,"522256567,NO,mastercard"
567741093,MR,jcb,"567741093,MR,jcb"
856823533,GT,americanexpress,"856823533,GT,americanexpress"
195818652,TV,maestro,"195818652,TV,maestro"
638658997,PW,bankcard,"638658997,PW,bankcard"
885974521,KE,visa-electron,"885974521,KE,visa-electron"
734976137,AO,bankcard,"734976137,AO,bankcard"
407976262,TW,jcb,"407976262,TW,jcb"
281902802,JO,jcb,"281902802,JO,jcb"
973941155,MU,china-unionpay,"973941155,MU,china-unionpay"
997839302,UG,jcb,"997839302,UG,jcb"
471174644,LY,visa-electron,"471174644,LY,visa-electron"
881289753,IL,americanexpress,"881289753,IL,americanexpress"
139769744,NE,jcb,"139769744,NE,jcb"
916380934,MY,jcb,"916380934,MY,jcb"
139865958,SA,jcb,"139865958,SA,jcb"
617899756,MZ,switch,"617899756,MZ,switch"
194961598,BW,jcb,"194961598,BW,jcb"
211701364,SE,jcb,"211701364,SE,jcb"
486207116,NI,jcb,"486207116,NI,jcb"
982921501,BS,bankcard,"982921501,BS,bankcard"
149695279,CV,jcb,"149695279,CV,jcb"
885285274,AU,visa,"885285274,AU,visa"
633329121,SY,jcb,"633329121,SY,jcb"
623099572,AM,laser,"623099572,AM,laser"
847094186,AD,china-unionpay,"847094186,AD,china-unionpay"
118250017,TM,jcb,"118250017,TM,jcb"
244086220,GQ,jcb,"244086220,GQ,jcb"
457606414,UY,diners-club-carte-blanche,"457606414,UY,diners-club-carte-blanche"
878291779,PA,jcb,"878291779,PA,jcb"
645038452,RO,jcb,"645038452,RO,jcb"
623478000,BB,maestro,"623478000,BB,maestro"
981211634,ET,maestro,"981211634,ET,maestro"
9799192,CL,maestro,"9799192,CL,maestro"
739924184,WS,diners-club-carte-blanche,"739924184,WS,diners-club-carte-blanche"
707702848,ML,jcb,"707702848,ML,jcb"
765864097,RU,mastercard,"765864097,RU,mastercard"
342179511,VN,bankcard,"342179511,VN,bankcard"
258993213,FI,jcb,"258993213,FI,jcb"
646687835,MU,bankcard,"646687835,MU,bankcard"
437203735,AU,diners-club-carte-blanche,"437203735,AU,diners-club-carte-blanche"
213657244,PE,jcb,"213657244,PE,jcb"
222636045,PS,jcb,"222636045,PS,jcb"
534622770,VN,visa-electron,"534622770,VN,visa-electron"
350828438,CO,jcb,"350828438,CO,jcb"
758182972,SA,solo,"758182972,SA,solo"
83238602,US,mastercard,"83238602,US,mastercard"
238860275,UZ,maestro,"238860275,UZ,maestro"
717512155,ML,jcb,"717512155,ML,jcb"
908747647,CO,diners-club-international,"908747647,CO,diners-club-international"
9633728,CF,jcb,"9633728,CF,jcb"
14238094,VA,jcb,"14238094,VA,jcb"
307286778,TZ,mastercard,"307286778,TZ,mastercard"
897240721,AZ,laser,"897240721,AZ,laser"
115684075,BF,switch,"115684075,BF,switch"
238761530,KG,switch,"238761530,KG,switch"
656444377,FI,jcb,"656444377,FI,jcb"
55573398,SO,jcb,"55573398,SO,jcb"
